,Community Area Mentioned,Coordinates,Day and Time,Number of Times Liked,Number of Times Retweeted,Tweet Content
315,Englewood,,2016-03-15 17:51:17,0,7,"RT @KollegeKidd: #LilDurk Rides Through #Englewood In South Side #Chicago [Video]
https://t.co/NAMGEL6h4M https://t.co/StsVfUhkrf"
316,Englewood,,2016-03-15 17:49:42,0,3,RT @trapsntrunks: Video: @LilDurk_ Takes @ComplexMag on a Tour of Englewood on Chicago's South Side https://t.co/ofKdDYOTHN https://t.co/BF…
317,Englewood,,2016-03-15 17:48:06,1,0,Lil Durk Takes Complex on a Tour of Englewood on Chicago's South Side https://t.co/dNVP6H8QHh via @YouTube
318,Englewood,,2016-03-15 17:48:00,0,3,RT @the9elements: Take A Tour of Chicago’s Englewood Section w/ Lil Durk (Video) https://t.co/w3sP8WJLQs https://t.co/KzW9sxd152
319,Englewood,,2016-03-15 17:47:11,0,3,RT @the9elements: Take A Tour of Chicago’s Englewood Section w/ Lil Durk (Video) https://t.co/w3sP8WJLQs https://t.co/KzW9sxd152
320,Englewood,,2016-03-15 17:44:44,0,3,Take A Tour of Chicago’s Englewood Section w/ Lil Durk (Video) https://t.co/w3sP8WJLQs https://t.co/KzW9sxd152
321,Englewood,,2016-03-15 17:38:31,0,7,"RT @KollegeKidd: #LilDurk Rides Through #Englewood In South Side #Chicago [Video]
https://t.co/NAMGEL6h4M https://t.co/StsVfUhkrf"
322,Englewood,,2016-03-15 17:37:06,0,3,RT @trapsntrunks: Video: @LilDurk_ Takes @ComplexMag on a Tour of Englewood on Chicago's South Side https://t.co/ofKdDYOTHN https://t.co/BF…
323,Englewood,,2016-03-15 17:33:24,0,7,"RT @KollegeKidd: #LilDurk Rides Through #Englewood In South Side #Chicago [Video]
https://t.co/NAMGEL6h4M https://t.co/StsVfUhkrf"
324,Englewood,,2016-03-15 17:27:50,2,3,Video: @LilDurk_ Takes @ComplexMag on a Tour of Englewood on Chicago's South Side https://t.co/ofKdDYOTHN https://t.co/BFzNowko1N
325,Englewood,,2016-03-15 17:23:01,13,7,"#LilDurk Rides Through #Englewood In South Side #Chicago [Video]
https://t.co/NAMGEL6h4M https://t.co/StsVfUhkrf"
326,Englewood,,2016-03-15 17:22:07,0,0,Lil Durk Rides Through Englewood In South Side Chicago [Video] https://t.co/OoucLz75zf
327,Englewood,"{'coordinates': [-87.64472008, 41.77976089], 'type': 'Point'}",2016-03-15 17:19:59,1,0,"Inspection. #buyer #investor #realestate (@ Englewood in Chicago, IL) https://t.co/scmwFrYEBz"
328,Englewood,,2016-03-15 17:03:17,0,0,I liked a @YouTube video from @complex_news https://t.co/PzB6mVjqdZ Lil Durk Takes Complex on a Tour of Englewood on Chicago's South
329,Englewood,,2016-03-15 17:00:19,0,0,"Def Jam/Coke Boys Rapper, Lil Durk, Gives a Tour of Englewood on Chicago's South Side  https://t.co/GKesTRy2N1"
330,Englewood,,2016-03-15 16:45:56,0,0,#GreatinEnglewood - Free Easter Basket Giveaway in Englewood Saturday via @DNAinfoCHI https://t.co/ffBG6C1ROe https://t.co/cHWWk63GY3
331,Englewood,,2016-03-15 16:36:40,0,0,"#GreatinEnglewood News  - PNC Bank Awards @tmwkenglewood with $5,000 Community Develoment Grant via @DNAinfoCHI https://t.co/codTuxZ4sE"
332,Englewood,,2016-03-15 16:35:59,0,0,#GreatinEnglewood - Free Easter Basket Giveaway in Englewood Saturday via @DNAinfoCHI https://t.co/ffBG6C1ROe
333,Englewood,,2016-03-15 16:29:25,0,56,"RT @thickred3x: Sexy lil thick chick from Chicago holding it down, no I don't travel, Chicago shit! Englewood, southside now u know. https:…"
334,Englewood,"{'coordinates': [-87.66115998, 41.78729154], 'type': 'Point'}",2016-03-15 16:19:59,0,0,"Make it count🇺🇸 @ Chicago (Englewood neighborhood), Illinois https://t.co/SIeKdww8Zp"
335,Englewood,,2016-03-15 16:11:45,0,12,"RT @DefJamRecords: .@LILDURK_ Gives Us A Tour of Englewood on Chicago's South Side in ""The Neighborhood"" via @ComplexMag https://t.co/gLea5…"
336,Englewood,,2016-03-15 16:11:36,0,0,Englewood Whole Foods sessions for prospective workers begin this week https://t.co/0tbFCCY7s1 #Chicago
337,Englewood,,2016-03-15 16:00:18,0,0,"Def Jam/Coke Boys Rapper, Lil Durk, Gives a Tour of Englewood on Chicago's South Side  https://t.co/6amvSU7zsD"
338,Englewood,,2016-03-15 15:47:30,0,3,RT @CSTbreaking: Man shot in Englewood https://t.co/ANEY5cIoiQ
339,Englewood,,2016-03-15 15:25:05,0,1,"RT @BlaecNY: Lil Durk Gives Tour Of His Hometown In Englewood, Chicago 
[https://t.co/ORpHL5wKr2] https://t.co/WcAAl9YhNj"
340,Englewood,,2016-03-15 15:20:03,0,0,Lil Durk Takes Complex on a Tour of Englewood on Chicago's South Side | ... https://t.co/JmBloRx4GS via @YouTube
341,Englewood,,2016-03-15 15:19:04,0,0,Calling All Englewood Residents - Englewood Village Meeting - Tonight at 6pm! https://t.co/h5eJPzStRP via @everyblock
342,Englewood,,2016-03-15 15:00:22,0,0,"Def Jam/Coke Boys Rapper, Lil Durk, Gives a Tour of Englewood on Chicago's South Side  https://t.co/i7a0paz2bq"
343,Englewood,,2016-03-15 14:39:22,0,0,"Lil Durk Gives Us A Tour of Englewood on Chicago's South Side in ""The Neighborhood"" https://t.co/2bZG4mXqdH via @ComplexMusic"
344,Englewood,,2016-03-15 14:33:47,0,0,Lil Durk Takes Complex on a Tour of Englewood on Chicago's South Side | The Neighborhood!!! #RUFFLIFE https://t.co/Ba0LFcssRb
345,Englewood,,2016-03-15 14:24:30,0,2,"RT @adamselzer: Mysterious Chicago: My HH Holmes “Murder Castle” basement (well, Englewood post office basement) walkthrough: https://t.co/…"
346,Englewood,,2016-03-15 14:24:07,0,2,"RT @adamselzer: Mysterious Chicago: My HH Holmes “Murder Castle” basement (well, Englewood post office basement) walkthrough: https://t.co/…"
347,Englewood,,2016-03-15 14:15:26,0,3,RT @CSTbreaking: Man shot in Englewood https://t.co/ANEY5cIoiQ
348,Englewood,,2016-03-15 14:15:23,0,3,RT @CSTbreaking: Man shot in Englewood https://t.co/ANEY5cIoiQ
349,Englewood,,2016-03-15 14:12:09,2,2,"Mysterious Chicago: My HH Holmes “Murder Castle” basement (well, Englewood post office basement) walkthrough: https://t.co/3D9g2Qp82J"
350,Englewood,,2016-03-15 14:00:20,0,0,"Def Jam/Coke Boys Rapper, Lil Durk, Gives a Tour of Englewood on Chicago's South Side  https://t.co/ljQ5a13fw6"
351,Englewood,,2016-03-15 13:33:28,0,0,I liked a @YouTube video from @complex_news https://t.co/613FOhumcO Lil Durk Takes Complex on a Tour of Englewood on Chicago's South
352,Englewood,,2016-03-15 13:30:38,0,0,.@lildurk_ Takes Complex On A Tour Of Englewood On Chicago’s South Side https://t.co/UGvhEfBzMl
353,Englewood,,2016-03-15 13:00:24,0,0,"Def Jam/Coke Boys Rapper, Lil Durk, Gives a Tour of Englewood on Chicago's South Side  https://t.co/1MSppt1myQ"
354,Englewood,,2016-03-15 12:57:55,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
355,Englewood,,2016-03-15 12:50:39,0,0,Man shot in Englewood https://t.co/sE8aMYWUWY #Chiraq https://t.co/19YrnJAjEi #chiraqradio #chiraq #killinois #chiraqmagazine
356,Englewood,,2016-03-15 12:48:13,0,0,Man shot in Englewood https://t.co/zv8WGazHm4 #Chiraq https://t.co/U8CL8kb83W
357,Englewood,,2016-03-15 12:38:40,0,0,"Lil Durk Gives Us A Tour of Englewood on Chicago's South Side in ""The Neighborhood"" https://t.co/x5V2uvWyt2 via @ComplexMusic"
358,Englewood,,2016-03-15 12:28:49,0,0,I liked a @YouTube video from @complex_news https://t.co/sYUL2spDVj Lil Durk Takes Complex on a Tour of Englewood on Chicago's South
359,Englewood,,2016-03-15 12:22:37,0,0,"@lildurk_ takes @complex to Chicago's South Side (Video) https://t.co/hNOprSVnlu #Englewood https://t.co/LHv2aGZLF6"""
360,Englewood,,2016-03-15 12:18:02,0,0,"Chicago woman, 72, shot through window of Englewood home #Chicago #Chitown #Windows https://t.co/Qf7a9tcX3C https://t.co/tjXbPShysK"
361,Englewood,,2016-03-15 12:16:24,0,0,I liked a @YouTube video from @complex_news https://t.co/njPwUhONUd Lil Durk Takes Complex on a Tour of Englewood on Chicago's South
362,Englewood,,2016-03-15 12:16:19,0,6,RT @Missinfo: .@lildurk_ takes @complex to Chicago's South Side (Video) https://t.co/3blcoomNCZ #Englewood https://t.co/lzkmOJIsrW
363,Englewood,,2016-03-15 12:15:34,0,6,RT @Missinfo: .@lildurk_ takes @complex to Chicago's South Side (Video) https://t.co/3blcoomNCZ #Englewood https://t.co/lzkmOJIsrW
364,Englewood,,2016-03-15 12:10:53,0,6,RT @Missinfo: .@lildurk_ takes @complex to Chicago's South Side (Video) https://t.co/3blcoomNCZ #Englewood https://t.co/lzkmOJIsrW
365,Englewood,,2016-03-15 12:06:47,0,6,RT @Missinfo: .@lildurk_ takes @complex to Chicago's South Side (Video) https://t.co/3blcoomNCZ #Englewood https://t.co/lzkmOJIsrW
366,Englewood,,2016-03-15 12:00:22,0,0,"Def Jam/Coke Boys Rapper, Lil Durk, Gives a Tour of Englewood on Chicago's South Side  https://t.co/dIHGB5cTnx"
367,Englewood,,2016-03-15 11:58:13,0,6,RT @Missinfo: .@lildurk_ takes @complex to Chicago's South Side (Video) https://t.co/3blcoomNCZ #Englewood https://t.co/lzkmOJIsrW
368,Englewood,,2016-03-15 11:55:02,0,6,RT @Missinfo: .@lildurk_ takes @complex to Chicago's South Side (Video) https://t.co/3blcoomNCZ #Englewood https://t.co/lzkmOJIsrW
369,Englewood,,2016-03-15 11:52:52,8,6,.@lildurk_ takes @complex to Chicago's South Side (Video) https://t.co/3blcoomNCZ #Englewood https://t.co/lzkmOJIsrW
370,Englewood,,2016-03-15 11:45:49,0,0,Free Easter Basket Giveaway in Englewood Saturday - Nonprofit Latanya &amp; the Youth of Englewood are distributing... https://t.co/CKNGquebOB
371,Englewood,,2016-03-15 11:26:47,0,0,Lil Durk Takes Complex on a Tour of Englewood on Chicago's South Side | The Neighborhood https://t.co/jW4I47WbDv
372,Englewood,,2016-03-15 11:00:25,0,0,"Def Jam/Coke Boys Rapper, Lil Durk, Gives a Tour of Englewood on Chicago's South Side  https://t.co/M4C8wcBVoC"
373,Englewood,"{'coordinates': [-87.6297982, 41.8781136], 'type': 'Point'}",2016-03-15 10:04:55,0,0,"We're #hiring! Click to apply: Biomedical Technician I - Ross Dialysis - Englewood - https://t.co/0lJg3MHGgI #Job #Chicago, IL #Jobs"
374,Englewood,,2016-03-15 10:00:26,0,0,"Def Jam/Coke Boys Rapper, Lil Durk, Gives a Tour of Englewood on Chicago's South Side  https://t.co/zUBT7wa4mZ"
375,Englewood,,2016-03-15 09:45:21,0,0,Man shot in Englewood - https://t.co/ao3tkj6z9C
376,Englewood,,2016-03-15 09:45:21,0,0,Man shot in Englewood https://t.co/r8JOW2Ia1c
377,Englewood,,2016-03-15 09:45:20,0,0,Man shot in Englewood - https://t.co/pna7CylZYT
378,Englewood,,2016-03-15 09:43:25,0,0,I liked a @YouTube video from @complex_news https://t.co/a67EoB4Znn Lil Durk Takes Complex on a Tour of Englewood on Chicago's South
379,Englewood,,2016-03-15 09:32:34,0,0,Lil Durk Takes Complex on a Tour of Englewood on Chicago's South Side | The Neighborhood https://t.co/tqG2b3mP5E
380,Englewood,,2016-03-15 09:19:21,0,0,Hey hey.I grew up in Englewood the southside of Chicago so......this is what you get. #cheers💃💅
381,Englewood,,2016-03-15 09:01:53,0,0,Lil Durk Takes Complex on a Tour of Englewood on Chicago's South Side | ... https://t.co/t6y7YhIs13 via @YouTube-HUSTLE💯💯👌
382,Englewood,,2016-03-15 09:00:22,0,0,"Def Jam/Coke Boys Rapper, Lil Durk, Gives a Tour of Englewood on Chicago's South Side  https://t.co/bJH3VzTj6N"
383,Englewood,,2016-03-15 08:44:12,0,0,chicagonewsnow: Man shot in Englewood https://t.co/4xenAQDaNI #chicago https://t.co/Pku8jyPdRU
384,Englewood,,2016-03-15 08:44:00,0,0,chicagonewsnow: Man shot in Englewood https://t.co/EyU01gudVm #chicago https://t.co/ppKpcMZtQV
385,Englewood,,2016-03-15 08:37:33,0,0,Man shot in Englewood https://t.co/Gt41IeKUpT #chicago https://t.co/cDEIDLP4pg
386,Englewood,,2016-03-15 08:00:49,0,30,"RT @DNAinfoCHI: At Englewood 'Barbershop at the Library,' kids get haircuts and peace of mind https://t.co/OsRaR4O5NS https://t.co/gdrm5oge…"
387,Englewood,,2016-03-15 08:00:25,0,0,"Def Jam/Coke Boys Rapper, Lil Durk, Gives a Tour of Englewood on Chicago's South Side  https://t.co/dS1iuBXT8l"
388,Englewood,,2016-03-15 07:47:40,1,3,Man shot in Englewood https://t.co/ANEY5cIoiQ
389,Englewood,,2016-03-15 07:22:18,0,1,"RT @HolyChicago: Englewood, Austin, and Garfield Park are by far the deadliest neighborhoods in #Chicago. In 2014, these saw 118 #homicides!"
390,Englewood,,2016-03-15 07:21:34,0,11,"RT @KollegeKidd: Lil Durk Rides Through Englewood In South Side #Chicago [Video]
https://t.co/616l4cjTlJ https://t.co/RiwMlhAD5q"
391,Englewood,,2016-03-15 07:11:30,0,0,"736 W 61st St, Englewood, #Chicago #architecture https://t.co/psZYbhehTv"
392,Englewood,,2016-03-15 07:03:00,0,11,"RT @KollegeKidd: Lil Durk Rides Through Englewood In South Side #Chicago [Video]
https://t.co/616l4cjTlJ https://t.co/RiwMlhAD5q"
393,Englewood,,2016-03-15 07:00:22,0,0,"Def Jam/Coke Boys Rapper, Lil Durk, Gives a Tour of Englewood on Chicago's South Side  https://t.co/gjmLSql9R4"
394,Englewood,,2016-03-15 06:33:20,3,0,Lil Durk Takes Complex on a Tour of Englewood on Chicago's South Side | The Neighborhood https://t.co/ZNaBX96SJG
395,Englewood,,2016-03-15 06:21:10,0,30,"RT @ComplexMusic: .@lildurk_ gives us a tour of Englewood on Chicago's South Side in ""The Neighborhood."" https://t.co/8zb1RXXTAq
https://t.…"
396,Englewood,,2016-03-15 06:00:24,0,0,"Def Jam/Coke Boys Rapper, Lil Durk, Gives a Tour of Englewood on Chicago's South Side  https://t.co/S9idkndrul"
397,Englewood,,2016-03-15 05:42:08,0,10,"RT @HypnoMuzic: Lil Durk Gives Us A Tour of Englewood on Chicago's South Side in ""The Neighborhood"" https://t.co/tauQydpWXH via @ComplexMus…"
398,Englewood,,2016-03-15 05:21:35,0,0,Lil Durk Rides Through Englewood In South Side Chicago [Video] https://t.co/L2HNh6OVUt
399,Englewood,,2016-03-15 05:00:24,0,0,"Def Jam/Coke Boys Rapper, Lil Durk, Gives a Tour of Englewood on Chicago's South Side  https://t.co/xIZIpIH5QM"
400,Englewood,,2016-03-15 04:22:51,0,30,"RT @ComplexMusic: .@lildurk_ gives us a tour of Englewood on Chicago's South Side in ""The Neighborhood."" https://t.co/8zb1RXXTAq
https://t.…"
401,Englewood,,2016-03-15 04:10:09,0,0,Lil Durk Takes Complex on a Tour of his Neighborhood in Englewood. Chicago’s South Side https://t.co/JGROqpkFSP https://t.co/NLOYxL6HKC
402,Englewood,,2016-03-15 04:05:09,0,0,Lil Durk Takes Complex On A Tour Of Englewood On Chicago’s South Side https://t.co/jcWGiCmYka via @_MrParks
403,Englewood,,2016-03-15 04:04:49,1,0,The violence in Chicago is high because people protest downtown but don't won't to protest englewood &amp; the west side of Chicago.
404,Englewood,,2016-03-15 04:04:48,2,0,Go to YouTube to see @lildurk_ takes complex on a tour of Englewood on Chicago's south side /… https://t.co/kJJAD5Fmv4
405,Englewood,,2016-03-15 04:03:47,0,0,Miss Englewood 💯
406,Englewood,,2016-03-15 04:00:23,0,0,"Def Jam/Coke Boys Rapper, Lil Durk, Gives a Tour of Englewood on Chicago's South Side  https://t.co/1YZxcR1zbg"
407,Englewood,,2016-03-15 03:26:07,0,0,Lil Durk Takes Complex On A Tour Of Englewood On Chicago’s South Side https://t.co/dTEwqNxEm7 Via @ButIsItNEW
408,Englewood,,2016-03-15 03:26:07,0,0,Lil Durk Takes Complex On A Tour Of Englewood On Chicago’s South Side https://t.co/tnaezK5e66 Via @ButIsItNEW
409,Englewood,,2016-03-15 03:26:06,0,0,Lil Durk Takes Complex On A Tour Of Englewood On Chicago’s South Side https://t.co/uzkRa3GxX8 Via @ButIsItNEW
410,Englewood,,2016-03-15 03:26:06,0,0,Lil Durk Takes Complex On A Tour Of Englewood On Chicago’s South Side https://t.co/UGvhEfBzMl Via @ButIsItNEW
411,Englewood,,2016-03-15 03:23:42,0,8,"RT @KollegeKidd: #LilDurk Rides Through #Englewood In South Side #Chicago [Video]
https://t.co/NAMGEL6h4M https://t.co/StsVfUhkrf"
412,Englewood,,2016-03-15 03:17:11,0,0,I liked a @YouTube video from @complex_news https://t.co/RpdxPmw6X1 Lil Durk Takes Complex on a Tour of Englewood on Chicago's South
413,Englewood,,2016-03-15 03:11:13,0,1,"RT @ChicagoUpNow: #LilDurk Rides Through #Englewood In South Side #Chicago [Video]
https://t.co/y3Bp2x5pUk https://t.co/p9BCN34D3C"
414,Englewood,,2016-03-15 03:00:23,0,0,"Def Jam/Coke Boys Rapper, Lil Durk, Gives a Tour of Englewood on Chicago's South Side  https://t.co/7GFzEmVu1g"
415,Englewood,,2016-03-15 02:49:12,0,0,I liked a @YouTube video from @complex_news https://t.co/gZXyaAs1f2 Lil Durk Takes Complex on a Tour of Englewood on Chicago's South
416,Englewood,,2016-03-15 02:44:39,0,8,"RT @KollegeKidd: #LilDurk Rides Through #Englewood In South Side #Chicago [Video]
https://t.co/NAMGEL6h4M https://t.co/StsVfUhkrf"
417,Englewood,,2016-03-15 02:43:15,0,8,"RT @KollegeKidd: #LilDurk Rides Through #Englewood In South Side #Chicago [Video]
https://t.co/NAMGEL6h4M https://t.co/StsVfUhkrf"
418,Englewood,,2016-03-15 02:41:41,0,8,"RT @KollegeKidd: #LilDurk Rides Through #Englewood In South Side #Chicago [Video]
https://t.co/NAMGEL6h4M https://t.co/StsVfUhkrf"
419,Englewood,,2016-03-15 02:39:41,0,0,"Lil Durk Takes Complex on a Tour of Englewood on Chicago's South Side | The Neighborhood

🙏🏾🙏🏾🙏🏾 https://t.co/HGT6ydmSBM"
420,Englewood,,2016-03-15 02:39:36,0,8,"RT @KollegeKidd: #LilDurk Rides Through #Englewood In South Side #Chicago [Video]
https://t.co/NAMGEL6h4M https://t.co/StsVfUhkrf"
421,Englewood,,2016-03-15 02:35:07,0,8,"RT @KollegeKidd: #LilDurk Rides Through #Englewood In South Side #Chicago [Video]
https://t.co/NAMGEL6h4M https://t.co/StsVfUhkrf"
422,Englewood,,2016-03-15 02:29:37,0,8,"RT @KollegeKidd: #LilDurk Rides Through #Englewood In South Side #Chicago [Video]
https://t.co/NAMGEL6h4M https://t.co/StsVfUhkrf"
423,Englewood,,2016-03-15 02:29:25,0,8,"RT @KollegeKidd: #LilDurk Rides Through #Englewood In South Side #Chicago [Video]
https://t.co/NAMGEL6h4M https://t.co/StsVfUhkrf"
424,Englewood,,2016-03-15 02:29:15,1,1,"#LilDurk Rides Through #Englewood In South Side #Chicago [Video]
https://t.co/y3Bp2x5pUk https://t.co/p9BCN34D3C"
425,Englewood,,2016-03-15 02:27:59,14,8,"#LilDurk Rides Through #Englewood In South Side #Chicago [Video]
https://t.co/NAMGEL6h4M https://t.co/StsVfUhkrf"
426,Englewood,,2016-03-15 02:12:34,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
427,Englewood,,2016-03-15 02:09:06,0,0,"Lil Durk Gives Us A Tour of Englewood on Chicago's South Side in ""The Neighborhood"" https://t.co/PeGgIte00M via ComplexMusic"
428,Englewood,,2016-03-15 02:00:23,0,0,"Def Jam/Coke Boys Rapper, Lil Durk, Gives a Tour of Englewood on Chicago's South Side  https://t.co/To2VY4j6wI"
429,Englewood,,2016-03-15 01:46:27,0,11,"RT @KollegeKidd: Lil Durk Rides Through Englewood In South Side #Chicago [Video]
https://t.co/616l4cjTlJ https://t.co/RiwMlhAD5q"
430,Englewood,,2016-03-15 01:42:41,0,0,I liked a @YouTube video from @complex_news https://t.co/N3jztVd8ag Lil Durk Takes Complex on a Tour of Englewood on Chicago's South
431,Englewood,,2016-03-15 01:27:08,0,0,"Lil Durk Gives Tour Of His Hometown In Englewood, Chicago https://t.co/u6bOGhv9Fc https://t.co/UEwpoLV3Oq"
432,Englewood,,2016-03-15 01:27:06,1,1,"Lil Durk Gives Tour Of His Hometown In Englewood, Chicago 
[https://t.co/ORpHL5wKr2] https://t.co/WcAAl9YhNj"
433,Englewood,"{'coordinates': [-87.6624985, 41.7841606], 'type': 'Point'}",2016-03-15 01:05:22,0,0,#vote for a winner #cleezy2016 #election #trump #hilary #feelthebern #chicago  #englewood @… https://t.co/QOyQw2Gz39
434,Englewood,"{'coordinates': [-87.66115998, 41.78729154], 'type': 'Point'}",2016-03-15 01:01:39,0,0,"😚 Smokers Club Only georgiocasinoclothing 🔜 @ Chicago (Englewood neighborhood), Illinois https://t.co/kJx9TJEtlC"
435,Englewood,,2016-03-15 01:00:24,0,0,"Def Jam/Coke Boys Rapper, Lil Durk, Gives a Tour of Englewood on Chicago's South Side  https://t.co/QID0vDc1f1"
436,Englewood,,2016-03-15 00:58:31,0,0,"Lil Durk Gives Us A Tour of Englewood on Chicago's South Side in ""The Neighborhood"" @ComplexMusic https://t.co/yWbXJXiKMC"
437,Englewood,,2016-03-15 00:48:32,0,0,1 wounded in shooting near Englewood border - A male victim was wounded Sunday afternoon in a shooting in... https://t.co/M4m8LbQUkG
438,Englewood,,2016-03-15 00:37:02,0,0,Watch Lil Durk Takes Complex on a Tour of Englewood on Chicago's South Side | The Neighborhood… https://t.co/TAJutIl9ts
439,Englewood,,2016-03-15 00:19:53,0,10,"RT @HypnoMuzic: Lil Durk Gives Us A Tour of Englewood on Chicago's South Side in ""The Neighborhood"" https://t.co/tauQydpWXH via @ComplexMus…"
440,Englewood,,2016-03-15 00:00:25,0,0,"Def Jam/Coke Boys Rapper, Lil Durk, Gives a Tour of Englewood on Chicago's South Side  https://t.co/WzV3cxqv2H"
441,Englewood,,2016-03-14 23:47:02,0,1,"RT @102_JAMZ: @lildurk_ Gives Us A Tour of Englewood on Chicago's South Side in ""The Neighborhood"" https://t.co/0hTRNJQ08p via @TOSHAMAKIA"
442,Englewood,,2016-03-14 23:19:23,0,0,For Updates &amp; more... Visit LouDGangUSA https://t.co/9HdREPcfdZ #LouDGangUSA #Chicago #music #Englewood #rap #hiphop #greencrack #RT
443,Englewood,,2016-03-14 23:13:42,0,0,Lil Durk Rides Through Englewood In South Side Chicago [Video] https://t.co/nIassom9tZ
444,Englewood,,2016-03-14 23:13:14,0,7,RT @Missinfo: .@LilDurk_ takes @Complex to Chicago's South Side (Video) https://t.co/3blcoomNCZ #Englewood https://t.co/lzkmOJIsrW
445,Englewood,,2016-03-14 23:02:13,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
446,Englewood,,2016-03-14 23:00:27,0,0,"Def Jam/Coke Boys Rapper, Lil Durk, Gives a Tour of Englewood on Chicago's South Side  https://t.co/dI3nJoNTzl"
447,Englewood,,2016-03-14 22:58:05,0,5,"RT @HHPST: [Video] Lil Durk Gives Tour Of Englewood Chicago :: &lt;Before The Mixtape&gt; https://t.co/pWjGSTwHlj via @YouTube,@HHPST,@lildurk_"
448,Englewood,,2016-03-14 22:57:56,0,5,"RT @HHPST: [Video] Lil Durk Gives Tour Of Englewood Chicago :: &lt;Before The Mixtape&gt; https://t.co/pWjGSTwHlj via @YouTube,@HHPST,@lildurk_"
449,Englewood,,2016-03-14 22:57:47,0,5,"RT @HHPST: [Video] Lil Durk Gives Tour Of Englewood Chicago :: &lt;Before The Mixtape&gt; https://t.co/pWjGSTwHlj via @YouTube,@HHPST,@lildurk_"
450,Englewood,,2016-03-14 22:57:35,0,5,"RT @HHPST: [Video] Lil Durk Gives Tour Of Englewood Chicago :: &lt;Before The Mixtape&gt; https://t.co/pWjGSTwHlj via @YouTube,@HHPST,@lildurk_"
451,Englewood,,2016-03-14 22:56:55,0,5,"RT @HHPST: [Video] Lil Durk Gives Tour Of Englewood Chicago :: &lt;Before The Mixtape&gt; https://t.co/pWjGSTwHlj via @YouTube,@HHPST,@lildurk_"
452,Englewood,,2016-03-14 22:55:31,2,5,"[Video] Lil Durk Gives Tour Of Englewood Chicago :: &lt;Before The Mixtape&gt; https://t.co/pWjGSTwHlj via @YouTube,@HHPST,@lildurk_"
453,Englewood,,2016-03-14 22:49:46,3,1,"Lil Durk Takes “Complex” To Chicago’s South Side https://t.co/drQ0C6jcLq | @LilDurk_ https://t.co/UGQiaGXddx 
https://t.co/NntRn5fdYx"
454,Englewood,,2016-03-14 22:49:13,0,0,Lil Durk Takes Complex on a Tour of Englewood on Chicago's South Side | ... https://t.co/XMstNUxf4P
455,Englewood,,2016-03-14 22:49:09,0,0,Lil Durk Takes Complex on a Tour of Englewood on Chicago's South Side | ... https://t.co/Ou2UzLY7i5
456,Englewood,,2016-03-14 22:49:08,0,0,Lil Durk Takes Complex on a Tour of Englewood on Chicago's South Side | ... https://t.co/H3s2A57vFN
457,Englewood,,2016-03-14 22:44:29,0,0,Lil Durk Rides Through Englewood In South Side Chicago [Video] https://t.co/iWPxM0H99h
458,Englewood,,2016-03-14 22:40:08,0,0,Lil Durk Takes Complex on a Tour of Englewood on Chicago's South Side | ...:  https://t.co/eLhA5Ta93R
459,Englewood,,2016-03-14 22:40:08,0,0,Lil Durk Takes Complex on a Tour of Englewood on Chicago's South Side | ...:  https://t.co/4TqFmjOGgI
460,Englewood,,2016-03-14 22:34:17,0,0,I liked a @YouTube video from @complex_news https://t.co/IWTPSY0Vnw Lil Durk Takes Complex on a Tour of Englewood on Chicago's South
461,Englewood,,2016-03-14 22:28:52,0,0,I liked a @YouTube video from @complex_news https://t.co/Kgj0zn89kF Lil Durk Takes Complex on a Tour of Englewood on Chicago's South
462,Englewood,,2016-03-14 22:13:11,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
463,Englewood,,2016-03-14 22:08:15,0,0,I liked a @YouTube video from @complex_news https://t.co/4DPEZEgdML Lil Durk Takes Complex on a Tour of Englewood on Chicago's South
464,Englewood,,2016-03-14 21:53:39,0,0,I liked a @YouTube video from @complex_news https://t.co/GDcyUG2VuJ Lil Durk Takes Complex on a Tour of Englewood on Chicago's South
465,Englewood,,2016-03-14 21:50:21,0,10,"RT @HypnoMuzic: Lil Durk Gives Us A Tour of Englewood on Chicago's South Side in ""The Neighborhood"" https://t.co/tauQydpWXH via @ComplexMus…"
466,Englewood,,2016-03-14 21:44:50,0,122,"RT @ComplexMag: .@LilDurk_ gave us a tour of Englewood on Chicago's South Side in ""The Neighborhood.""

https://t.co/B8y26RLyqH
https://t.co…"
467,Englewood,,2016-03-14 21:25:05,0,10,"RT @HypnoMuzic: Lil Durk Gives Us A Tour of Englewood on Chicago's South Side in ""The Neighborhood"" https://t.co/tauQydpWXH via @ComplexMus…"
468,Englewood,,2016-03-14 21:19:16,0,2,"RT @rap_WAVE: WATCH: @lildurk_ Gives Tour Of His Hometown In Englewood, Chicago https://t.co/qpgfS2a7t9 #rapWAVE https://t.co/5Tq4gQc5lg"
