,Unnamed: 0,Unnamed: 0.1,Community Area Mentioned,Coordinates,Day and Time,Number of Times Liked,Number of Times Retweeted,Tweet Content,Latitude,Longitude,Date,Sentiment
1485,1485,1485,o'hare,"{'coordinates': [-87.62626724, 41.88804564], 'type': 'Point'}",2016-03-11 03:31:34,0,0,Small fire creates smoky terminal at O'Hare https://t.co/n2pO9dSBxY,-87.62626724,41.88804564,2016-03-11,"{'neg': 0.229, 'neu': 0.571, 'pos': 0.2, 'compound': -0.0772}"
1486,1486,1486,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-11 03:11:50,0,0,Chicago @ Chicago O'Hare International Airport https://t.co/y2TJ9o9yZ7,-87.90353091,41.97695318,2016-03-11,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1487,1487,1487,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-11 03:03:13,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/P85K583KJx",-87.90440083,41.97727092,2016-03-11,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1488,1488,1488,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-11 02:19:20,0,0,"I've for those jet back blues. (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/bZIniaNb5m",-87.90440083,41.97727092,2016-03-11,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1489,1489,1489,o'hare,"{'coordinates': [-87.85927662, 41.98121482], 'type': 'Point'}",2016-03-11 02:10:05,2,0,"Madison, the jolly green giant! 🐢🤑🐸🐍🐛🐊🌵🌱🌳🍀🍃🎋🍏 @ Hyatt Regency O'Hare https://t.co/dWMRMgI6bK",-87.85927662,41.98121482,2016-03-11,"{'neg': 0.0, 'neu': 0.715, 'pos': 0.285, 'compound': 0.5562}"
1490,1490,1490,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-11 01:26:23,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/je82Jnh7SJ",-87.90440083,41.97727092,2016-03-11,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1491,1491,1491,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-11 01:21:00,1,0,Goodbye Chicago! Heading home to Texas. @ Chicago O'Hare International Airport https://t.co/JRZndGTnMw,-87.90353091,41.97695318,2016-03-11,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1492,1492,1492,o'hare,"{'coordinates': [-87.62626724, 41.88804564], 'type': 'Point'}",2016-03-11 01:20:05,0,0,Popcorn machine malfunction causes smoke in O’Hare’s Terminal 1 https://t.co/SSzlPmvGEL,-87.62626724,41.88804564,2016-03-11,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1493,1493,1493,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-11 01:06:52,0,0,"Made it now to wait till 10 pm to come home (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/WAHxK3rek1",-87.90440083,41.97727092,2016-03-11,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1494,1494,1494,o'hare,,2016-03-11 00:06:23,0,14,"RT @scottg74: Fire at O'Hare! What a mess. (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/JfhzyQVJck https://t.…",,,2016-03-11,"{'neg': 0.245, 'neu': 0.755, 'pos': 0.0, 'compound': -0.636}"
1495,1495,1495,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-10 23:55:30,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/NR4Zis1wM8",-87.90440083,41.97727092,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1496,1496,1496,o'hare,,2016-03-10 23:50:05,0,14,"RT @scottg74: Fire at O'Hare! What a mess. (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/JfhzyQVJck https://t.…",,,2016-03-10,"{'neg': 0.245, 'neu': 0.755, 'pos': 0.0, 'compound': -0.636}"
1497,1497,1497,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-10 23:45:07,1,0,Overcast skies from above. @ Chicago O'Hare International Airport https://t.co/XMSg566jri,-87.90353091,41.97695318,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1498,1498,1498,o'hare,,2016-03-10 23:44:55,0,14,"RT @scottg74: Fire at O'Hare! What a mess. (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/JfhzyQVJck https://t.…",,,2016-03-10,"{'neg': 0.245, 'neu': 0.755, 'pos': 0.0, 'compound': -0.636}"
1499,1499,1499,o'hare,,2016-03-10 23:44:38,0,14,"RT @scottg74: Fire at O'Hare! What a mess. (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/JfhzyQVJck https://t.…",,,2016-03-10,"{'neg': 0.245, 'neu': 0.755, 'pos': 0.0, 'compound': -0.636}"
1500,1500,1500,o'hare,,2016-03-10 23:43:51,0,14,"RT @scottg74: Fire at O'Hare! What a mess. (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/JfhzyQVJck https://t.…",,,2016-03-10,"{'neg': 0.245, 'neu': 0.755, 'pos': 0.0, 'compound': -0.636}"
1501,1501,1501,o'hare,,2016-03-10 23:42:58,0,14,"RT @scottg74: Fire at O'Hare! What a mess. (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/JfhzyQVJck https://t.…",,,2016-03-10,"{'neg': 0.245, 'neu': 0.755, 'pos': 0.0, 'compound': -0.636}"
1502,1502,1502,o'hare,,2016-03-10 23:41:46,0,14,"RT @scottg74: Fire at O'Hare! What a mess. (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/JfhzyQVJck https://t.…",,,2016-03-10,"{'neg': 0.245, 'neu': 0.755, 'pos': 0.0, 'compound': -0.636}"
1503,1503,1503,o'hare,,2016-03-10 23:40:28,0,14,"RT @scottg74: Fire at O'Hare! What a mess. (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/JfhzyQVJck https://t.…",,,2016-03-10,"{'neg': 0.245, 'neu': 0.755, 'pos': 0.0, 'compound': -0.636}"
1504,1504,1504,o'hare,,2016-03-10 23:40:04,0,14,"RT @scottg74: Fire at O'Hare! What a mess. (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/JfhzyQVJck https://t.…",,,2016-03-10,"{'neg': 0.245, 'neu': 0.755, 'pos': 0.0, 'compound': -0.636}"
1505,1505,1505,o'hare,,2016-03-10 23:39:44,0,14,"RT @scottg74: Fire at O'Hare! What a mess. (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/JfhzyQVJck https://t.…",,,2016-03-10,"{'neg': 0.245, 'neu': 0.755, 'pos': 0.0, 'compound': -0.636}"
1506,1506,1506,o'hare,,2016-03-10 23:39:44,0,14,"RT @scottg74: Fire at O'Hare! What a mess. (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/JfhzyQVJck https://t.…",,,2016-03-10,"{'neg': 0.245, 'neu': 0.755, 'pos': 0.0, 'compound': -0.636}"
1507,1507,1507,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-10 23:36:19,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/dfc1nhIILw",-87.90440083,41.97727092,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1508,1508,1508,o'hare,,2016-03-10 23:32:38,0,14,"RT @scottg74: Fire at O'Hare! What a mess. (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/JfhzyQVJck https://t.…",,,2016-03-10,"{'neg': 0.245, 'neu': 0.755, 'pos': 0.0, 'compound': -0.636}"
1509,1509,1509,o'hare,,2016-03-10 23:32:20,0,14,"RT @scottg74: Fire at O'Hare! What a mess. (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/JfhzyQVJck https://t.…",,,2016-03-10,"{'neg': 0.245, 'neu': 0.755, 'pos': 0.0, 'compound': -0.636}"
1510,1510,1510,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-10 23:29:53,0,0,"Heading to Abu Dhabi! (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/D61ryCjUCG",-87.90440083,41.97727092,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1511,1511,1511,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-10 23:24:39,0,0,"✌🏼️ Chicago! ORD➡️DXB➡️HKT (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/Qu9emSqOHZ",-87.90440083,41.97727092,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1512,1512,1512,o'hare,"{'coordinates': [-87.88856307, 41.97595942], 'type': 'Point'}",2016-03-10 23:21:07,0,0,🛩🌐💺🌵📸 @ Chicago O'Hare International Airport (ORD) https://t.co/G1ZlkrmDXd,-87.88856307,41.97595942,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1513,1513,1513,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-10 23:20:40,3,14,"Fire at O'Hare! What a mess. (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/JfhzyQVJck https://t.co/NujtvwRxit",-87.90440083,41.97727092,2016-03-10,"{'neg': 0.271, 'neu': 0.729, 'pos': 0.0, 'compound': -0.636}"
1514,1514,1514,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-10 22:59:38,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/GiHR2zojDo",-87.90440083,41.97727092,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1515,1515,1515,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-10 22:53:34,0,0,"A special stop for @garrettpopcorn (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/AqORAv3TyH",-87.90440083,41.97727092,2016-03-10,"{'neg': 0.13, 'neu': 0.71, 'pos': 0.16, 'compound': 0.128}"
1516,1516,1516,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-10 22:30:46,0,0,I made my family disappear #chicago #layover @ Chicago O'Hare International Airport https://t.co/xN1lAxyJkl,-87.90353091,41.97695318,2016-03-10,"{'neg': 0.16, 'neu': 0.84, 'pos': 0.0, 'compound': -0.2263}"
1517,1517,1517,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-10 22:30:15,0,0,Sh&amp;t @ Chicago O'Hare International Airport https://t.co/viN53cb7Pa,-87.90353091,41.97695318,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1518,1518,1518,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-10 22:12:05,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/WFCiWiHDoo",-87.90440083,41.97727092,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1519,1519,1519,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-10 22:08:25,1,0,"Heading back out. It's been fun #Chicago! (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/KvHP6UlViu",-87.90440083,41.97727092,2016-03-10,"{'neg': 0.0, 'neu': 0.817, 'pos': 0.183, 'compound': 0.5562}"
1520,1520,1520,o'hare,,2016-03-10 21:51:08,0,3,"RT @stevewoz: 1222. (@ The Westin O'Hare in Rosemont, IL) https://t.co/ZfVRH9YSIS",,,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1521,1521,1521,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-10 21:43:26,0,0,"Swarming in #Chicago. (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/CRUzjJZLon",-87.90440083,41.97727092,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1522,1522,1522,o'hare,,2016-03-10 21:42:55,0,3,"RT @stevewoz: 1222. (@ The Westin O'Hare in Rosemont, IL) https://t.co/ZfVRH9YSIS",,,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1523,1523,1523,o'hare,,2016-03-10 21:36:29,0,3,"RT @stevewoz: 1222. (@ The Westin O'Hare in Rosemont, IL) https://t.co/ZfVRH9YSIS",,,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1524,1524,1524,o'hare,"{'coordinates': [-87.86109924, 41.98851598], 'type': 'Point'}",2016-03-10 21:27:24,27,3,"1222. (@ The Westin O'Hare in Rosemont, IL) https://t.co/ZfVRH9YSIS",-87.86109924,41.98851598,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1525,1525,1525,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-10 19:58:19,0,0,🇹🇭 @ Chicago O'Hare International Airport https://t.co/7oAqm5fET0,-87.90353091,41.97695318,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1526,1526,1526,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-10 19:37:59,10,1,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/cc4TDl8ghy",-87.90440083,41.97727092,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1527,1527,1527,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-10 19:36:11,0,0,Almost home... have an appointment to keep... #HeyJude #LoveNugget #goinghome @ Chicago O'Hare… https://t.co/aAZefN38D0,-87.90353091,41.97695318,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1528,1528,1528,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-10 19:34:44,0,0,This beautiful life 💫 #nayyirahwaheed @ Chicago O'Hare International Airport https://t.co/8bjiD8tQcL,-87.90353091,41.97695318,2016-03-10,"{'neg': 0.0, 'neu': 0.698, 'pos': 0.302, 'compound': 0.5994}"
1529,1529,1529,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-10 19:21:37,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/jT3F3LRRce",-87.90440083,41.97727092,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1530,1530,1530,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-10 19:21:34,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/XzgJcXakC3",-87.90440083,41.97727092,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1531,1531,1531,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-10 19:02:30,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/NhrdcWbRDO",-87.90440083,41.97727092,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1532,1532,1532,o'hare,"{'coordinates': [-87.90020734, 41.9754233], 'type': 'Point'}",2016-03-10 18:47:52,0,0,"obsess much? yes! @ Tortas Frontera at Chicago O'Hare, Terminal 3 https://t.co/Cx0WbkxrBu",-87.90020734,41.975423299999996,2016-03-10,"{'neg': 0.154, 'neu': 0.616, 'pos': 0.23, 'compound': 0.2481}"
1533,1533,1533,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-10 18:45:24,2,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/zJMFZtgz3v",-87.90440083,41.97727092,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1534,1534,1534,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-10 18:10:49,0,0,Goodbye #Chicago 🇺🇸🙏🏼🛫 @ Chicago O'Hare International Airport https://t.co/prfmLy4WAU,-87.90353091,41.97695318,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1535,1535,1535,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-10 17:39:18,0,0,🇺🇸🛫 #nyc @ Chicago O'Hare International Airport https://t.co/H70nhxfNhv,-87.90353091,41.97695318,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1536,1536,1536,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-10 17:36:18,0,0,"Next adventure #NYC 🗽🙏🏼...
Thank you God.. @ Chicago O'Hare International Airport https://t.co/jpKoN8KjSC",-87.90353091,41.97695318,2016-03-10,"{'neg': 0.0, 'neu': 0.676, 'pos': 0.324, 'compound': 0.5859}"
1537,1537,1537,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-10 17:31:00,0,0,#tbt this was fun! @ Chicago O'Hare International Airport https://t.co/BRN9e50T0D,-87.90353091,41.97695318,2016-03-10,"{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.5562}"
1538,1538,1538,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-10 17:20:48,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/NZXAJ8ed9K",-87.90440083,41.97727092,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1539,1539,1539,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-10 17:00:35,0,0,"It's been so long (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/OuS9uRK65K",-87.90440083,41.97727092,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1540,1540,1540,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-10 16:48:36,0,0,2 years later &amp; this isn't any easier. see you on the flip side 🇯🇵 @ Chicago O'Hare… https://t.co/go2zfBfB5q,-87.90353091,41.97695318,2016-03-10,"{'neg': 0.127, 'neu': 0.873, 'pos': 0.0, 'compound': -0.3252}"
1541,1541,1541,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-10 16:47:48,2,0,first bizco gig. ✈️ #pittsburgh #TheSecondCity #cherrypop🍒 😜 @ Chicago O'Hare International Airport https://t.co/p0wNP7746C,-87.90353091,41.97695318,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1542,1542,1542,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-10 16:44:56,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/fu0IolCwKT",-87.90440083,41.97727092,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1543,1543,1543,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-10 15:59:01,0,0,Cannot say I am the biggest fan of Frontier Airlines. Cheap though. (@ Chicago O'Hare International Airport (ORD)) https://t.co/Lkueeh1VHK,-87.90440083,41.97727092,2016-03-10,"{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.3182}"
1544,1544,1544,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-10 14:52:07,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/iFWs5kc2Am",-87.90440083,41.97727092,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1545,1545,1545,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-10 14:06:30,1,0,Home sweet home. #Chicago #latergram #nofilter ✈️ @ Chicago O'Hare… https://t.co/T8vF1zGO6B,-87.90353091,41.97695318,2016-03-10,"{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.4588}"
1546,1546,1546,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-10 13:58:36,3,0,"Tampa-bound. It's warm and nut much else. (@ Chicago O'Hare International Airport (ORD) in Chicago, IL w/ @beerad) https://t.co/UnAVcAGTLD",-87.90440083,41.97727092,2016-03-10,"{'neg': 0.0, 'neu': 0.905, 'pos': 0.095, 'compound': 0.2263}"
1547,1547,1547,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-10 13:37:50,0,0,arrived Chicago.pick up baggage &amp; change airplane to Austin. (@ Chicago O'Hare International Airport (ORD)) https://t.co/EuZngwoZqu,-87.90440083,41.97727092,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1548,1548,1548,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-10 13:23:36,0,0,Savannah bound @ Chicago O'Hare International Airport https://t.co/W9E2jpZYzO,-87.90353091,41.97695318,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1549,1549,1549,o'hare,,2016-03-10 13:18:30,0,14,"RT @Lorna_Sheehan: I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/3BPXe4tu9n",,,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1550,1550,1550,o'hare,,2016-03-10 13:18:04,0,14,"RT @Lorna_Sheehan: I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/3BPXe4tu9n",,,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1551,1551,1551,o'hare,,2016-03-10 13:17:59,0,14,"RT @Lorna_Sheehan: I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/3BPXe4tu9n",,,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1552,1552,1552,o'hare,,2016-03-10 13:17:52,0,14,"RT @Lorna_Sheehan: I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/3BPXe4tu9n",,,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1553,1553,1553,o'hare,,2016-03-10 13:17:48,0,14,"RT @Lorna_Sheehan: I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/3BPXe4tu9n",,,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1554,1554,1554,o'hare,,2016-03-10 13:17:44,0,14,"RT @Lorna_Sheehan: I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/3BPXe4tu9n",,,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1555,1555,1555,o'hare,,2016-03-10 13:17:43,0,14,"RT @Lorna_Sheehan: I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/3BPXe4tu9n",,,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1556,1556,1556,o'hare,,2016-03-10 13:17:40,0,14,"RT @Lorna_Sheehan: I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/3BPXe4tu9n",,,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1557,1557,1557,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-10 13:13:11,10,14,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/3BPXe4tu9n",-87.90440083,41.97727092,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1558,1558,1558,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-10 12:56:03,0,0,On my way back to the Sunflower State. @ Chicago O'Hare International Airport https://t.co/Uo0jFcpQEw,-87.90353091,41.97695318,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1559,1559,1559,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-10 12:44:21,0,0,Hello Chicago! @ Chicago O'Hare International Airport https://t.co/cPiBo357l6,-87.90353091,41.97695318,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1560,1560,1560,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-10 12:28:29,0,0,"I'm at Chicago O'Hare International Airport (ORD) in Chicago, IL https://t.co/vAJSPaTtHN",-87.90440083,41.97727092,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1561,1561,1561,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-10 12:28:14,0,0,"Pre check line is ridiculous (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/iTtD0MgwVy",-87.90440083,41.97727092,2016-03-10,"{'neg': 0.152, 'neu': 0.848, 'pos': 0.0, 'compound': -0.3612}"
1562,1562,1562,o'hare,"{'coordinates': [-87.90353091, 41.97695318], 'type': 'Point'}",2016-03-10 12:01:59,1,0,Obligatory wing shot #itstooearly #arizonabound @ Chicago O'Hare International Airport https://t.co/uaHsHsHzBA,-87.90353091,41.97695318,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1563,1563,1563,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-10 11:29:07,0,0,"Off to New York (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/wsARmuCq87",-87.90440083,41.97727092,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1564,1564,1564,o'hare,"{'coordinates': [-87.90440083, 41.97727092], 'type': 'Point'}",2016-03-10 10:56:57,1,0,"Flying to Austin for SxSw Interactive! (@ Chicago O'Hare International Airport (ORD) in Chicago, IL) https://t.co/h2V5aVNIvu",-87.90440083,41.97727092,2016-03-10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
